book_key,question_type,page,text,answer,author_name,book_title,source_name
an-occasionally-happy-family,content,174,which board game do Theo and his family play on a rainy day while on vacation?,The Game of Life,Cliff Burke,An Occasionally Happy Family,Lake Oswego Public Library
an-occasionally-happy-family,content,182,What river did the family kayak on?,Rio Grande,Cliff Burke,An Occasionally Happy Family,OBOB Parent Group
an-occasionally-happy-family,content,193,what does Theo finally tell his Dad when he exploded on him near the end of the vacation?,"He was angry about his Dad never discussing things with him, including his Mom, and that he wanted Theo to answer personal questions from Lucrecia when he didn't even know her.",Cliff Burke,An Occasionally Happy Family,OBOB Parent Group
an-occasionally-happy-family,content,200,what do Laura and Theo do while eating pizza together the last night of vacation?,They shared stories about their mom for two hours.,Cliff Burke,An Occasionally Happy Family,OBOB Parent Group
an-occasionally-happy-family,content,206,what do Stanley and Lucrecia decide when they meet the last night of the vacation?,They decided they should take some time off from the relationship.,Cliff Burke,An Occasionally Happy Family,OBOB Parent Group
an-occasionally-happy-family,content,207,what doesTheo's dad realize he has done wrong with his relationship with Lucrecia?,He moved too quickly and didn't consider his children's feelings.,Cliff Burke,An Occasionally Happy Family,OBOB Parent Group
an-occasionally-happy-family,content,210,What movie did Theo see with his mother that he drew in his graphic novel as a favorite memory?,Mad Max: Fury Road,Cliff Burke,An Occasionally Happy Family,OBOB Parent Group
an-occasionally-happy-family,content,210,How old did Theo turn on the brithday party that his mother spent 2 months planning and was a favorite memory?,5,Cliff Burke,An Occasionally Happy Family,OBOB Parent Group
an-occasionally-happy-family,content,212,what does Bob decide to do at the end of Theo's  graphic novel?,He decides not to take the pill and keep his perfect memory.,Cliff Burke,An Occasionally Happy Family,OBOB Parent Group
an-occasionally-happy-family,in-which-book,1,is the character's goal in school is to be noticed as little as possible?,,Cliff Burke,An Occasionally Happy Family,OBOB Parent Group
an-occasionally-happy-family,in-which-book,1,do two sudents go to emergency room with broken toes when a giant stack of books fall on them?,,Cliff Burke,An Occasionally Happy Family,OBOB Parent Group
an-occasionally-happy-family,in-which-book,1,does a character say their goal in school is to be noticed as little as possible but this is difficult becuase their school doesn't have walls?,,Cliff Burke,An Occasionally Happy Family,OBOB Parent Group
an-occasionally-happy-family,in-which-book,1,"is the school built with an ""open concept"" and no walls?",,Cliff Burke,An Occasionally Happy Family,OBOB Parent Group
an-occasionally-happy-family,in-which-book,1,do students play Jenga at school with giant stacks of books?,,Cliff Burke,An Occasionally Happy Family,OBOB Parent Group
an-occasionally-happy-family,in-which-book,1,did fallen books cause two people to go to the emergency room with broken toes?,,Cliff Burke,An Occasionally Happy Family,Lake Oswego Public Library
an-occasionally-happy-family,in-which-book,2,does a character draw a graphic novel trilogy,,Cliff Burke,An Occasionally Happy Family,OBOB Parent Group
an-occasionally-happy-family,in-which-book,2,does a main character start creating a graphic novel trilogy?,,Cliff Burke,An Occasionally Happy Family,OBOB Parent Group
an-occasionally-happy-family,in-which-book,3,does a character’s school use the term “critical colleagues?”,,Cliff Burke,An Occasionally Happy Family,Lake Oswego Public Library
an-occasionally-happy-family,in-which-book,7,is a character's dad a high school science teacher?,,Cliff Burke,An Occasionally Happy Family,OBOB Parent Group
an-occasionally-happy-family,in-which-book,7,do three of four past family vacations involve visiting a grandmother in Oklahoma?,,Cliff Burke,An Occasionally Happy Family,OBOB Parent Group
an-occasionally-happy-family,in-which-book,13,does a character read a review that says the water tasted like boiled spit?,,Cliff Burke,An Occasionally Happy Family,Lake Oswego Public Library
an-occasionally-happy-family,in-which-book,17,is the next-door neighbor’s basement dedicated to a model train workshop?,,Cliff Burke,An Occasionally Happy Family,Lake Oswego Public Library
an-occasionally-happy-family,in-which-book,17,does a next-door neighbor give a character a picture of their family from five years ago?,,Cliff Burke,An Occasionally Happy Family,Lake Oswego Public Library
an-occasionally-happy-family,in-which-book,19,does a character deal with the death of their spouse by hiking and meditating?,,Cliff Burke,An Occasionally Happy Family,OBOB Parent Group
an-occasionally-happy-family,in-which-book,25,is a character's favorite band The Grateful Dead?,,Cliff Burke,An Occasionally Happy Family,OBOB Parent Group
an-occasionally-happy-family,in-which-book,26,does a parent try and entertain their kids with 50 questions to get your kids talking from goodparents.com,,Cliff Burke,An Occasionally Happy Family,OBOB Parent Group
an-occasionally-happy-family,in-which-book,26,"does a parent use an article titled, ""50 Fun Questions to Get Your Kids Talking?""",,Cliff Burke,An Occasionally Happy Family,OBOB Parent Group
an-occasionally-happy-family,in-which-book,28,is a character looking forward to be old enough to drive?,,Cliff Burke,An Occasionally Happy Family,OBOB Parent Group
an-occasionally-happy-family,in-which-book,29,does a character imagine a imaginary character who aces the SAT and wins 4 million dollars on Jeopardy?,,Cliff Burke,An Occasionally Happy Family,OBOB Parent Group
an-occasionally-happy-family,in-which-book,31,does a character worry that their actions may have caused their mother's death?,,Cliff Burke,An Occasionally Happy Family,OBOB Parent Group
an-occasionally-happy-family,in-which-book,32,did a character study cancer and write a brief called: A better understanding of Cancer?,,Cliff Burke,An Occasionally Happy Family,OBOB Parent Group
an-occasionally-happy-family,in-which-book,43,does a character partcipate in Cub Scouts and earn only seven badges in three years?,,Cliff Burke,An Occasionally Happy Family,OBOB Parent Group
an-occasionally-happy-family,in-which-book,44,does the main character share that his only real camping experience came during his one week as a Boy Scout?,,Cliff Burke,An Occasionally Happy Family,Lake Oswego Public Library
an-occasionally-happy-family,in-which-book,51,"is there a desert famous for its ""roving tarantual papulation""?",,Cliff Burke,An Occasionally Happy Family,OBOB Parent Group
an-occasionally-happy-family,in-which-book,53,does a character act like a Discovery Channel Host during a hike?,,Cliff Burke,An Occasionally Happy Family,OBOB Parent Group
an-occasionally-happy-family,in-which-book,57,was a character named after the author of The Little House on the Prairie books?,,Cliff Burke,An Occasionally Happy Family,OBOB Parent Group
an-occasionally-happy-family,in-which-book,57,is a character named after a character from the Little House on the Prairie books?,,Cliff Burke,An Occasionally Happy Family,OBOB Parent Group
an-occasionally-happy-family,in-which-book,57,are siblings named after the inventor of the laser and the author of Little House on the Prairie?,,Cliff Burke,An Occasionally Happy Family,Lake Oswego Public Library
an-occasionally-happy-family,in-which-book,58,does a character claim to be an amateur ornithologist?,,Cliff Burke,An Occasionally Happy Family,OBOB Parent Group
an-occasionally-happy-family,in-which-book,59,do character's meet an amateur ornithologist?,,Cliff Burke,An Occasionally Happy Family,OBOB Parent Group
an-occasionally-happy-family,in-which-book,61,is a character on a Legally Required Summer with his Birth Father?,,Cliff Burke,An Occasionally Happy Family,OBOB Parent Group
an-occasionally-happy-family,in-which-book,62,does SP stand for sick pic?,,Cliff Burke,An Occasionally Happy Family,OBOB Parent Group
an-occasionally-happy-family,in-which-book,74,does a character have a you tube channel?,,Cliff Burke,An Occasionally Happy Family,OBOB Parent Group
an-occasionally-happy-family,in-which-book,74,"does a character say ""No way. Snapchat sucks.""?",,Cliff Burke,An Occasionally Happy Family,OBOB Parent Group
an-occasionally-happy-family,in-which-book,84,does a family encounter a black bear?,,Cliff Burke,An Occasionally Happy Family,OBOB Parent Group
an-occasionally-happy-family,in-which-book,84,does a black bear surprise a group of campers?,,Cliff Burke,An Occasionally Happy Family,Lake Oswego Public Library
an-occasionally-happy-family,in-which-book,93,do characters lie about where there mom is when asked?,,Cliff Burke,An Occasionally Happy Family,OBOB Parent Group
an-occasionally-happy-family,in-which-book,96,is a character yelled at for sneezing?,,Cliff Burke,An Occasionally Happy Family,OBOB Parent Group
an-occasionally-happy-family,in-which-book,96,does a character’s sneeze lead to a falling out between two families?,,Cliff Burke,An Occasionally Happy Family,Lake Oswego Public Library
an-occasionally-happy-family,in-which-book,105,"do children go through their parents ""stuff""?",,Cliff Burke,An Occasionally Happy Family,OBOB Parent Group
an-occasionally-happy-family,in-which-book,110,is a character a professional life coach?,,Cliff Burke,An Occasionally Happy Family,OBOB Parent Group
an-occasionally-happy-family,in-which-book,110,is a character’s new girlfriend a life coach?,,Cliff Burke,An Occasionally Happy Family,Lake Oswego Public Library
an-occasionally-happy-family,in-which-book,115,does a character dream of a raven or a crow?,,Cliff Burke,An Occasionally Happy Family,OBOB Parent Group
an-occasionally-happy-family,in-which-book,121,is there nudists in a hot springs?,,Cliff Burke,An Occasionally Happy Family,OBOB Parent Group
an-occasionally-happy-family,in-which-book,134,does a family watch fireworks?,,Cliff Burke,An Occasionally Happy Family,OBOB Parent Group
an-occasionally-happy-family,in-which-book,136,is there a dinosaur made of wire and a ten foot lizard made of glass?,,Cliff Burke,An Occasionally Happy Family,OBOB Parent Group
an-occasionally-happy-family,in-which-book,136,"does a character's dad wear a tie dye shirt with the logo ""Grateful Dad""?",,Cliff Burke,An Occasionally Happy Family,OBOB Parent Group
an-occasionally-happy-family,in-which-book,136,do characters visit a ghost town with a population of 58 people?,,Cliff Burke,An Occasionally Happy Family,OBOB Parent Group
an-occasionally-happy-family,in-which-book,137,do characters stay in a house with an outside bathroom?,,Cliff Burke,An Occasionally Happy Family,OBOB Parent Group
an-occasionally-happy-family,in-which-book,138,is there a restaurant called Eddie's Edible Tex Mex?,,Cliff Burke,An Occasionally Happy Family,OBOB Parent Group
an-occasionally-happy-family,in-which-book,140,is there a painting of a cactus robbing a bank?,,Cliff Burke,An Occasionally Happy Family,OBOB Parent Group
an-occasionally-happy-family,in-which-book,140,is a character offered to have their palm read or have a tarot card reading?,,Cliff Burke,An Occasionally Happy Family,OBOB Parent Group
an-occasionally-happy-family,in-which-book,143,does a character say that she’s – quote – “a hugger” when she first meets two teenagers?,,Cliff Burke,An Occasionally Happy Family,Lake Oswego Public Library
an-occasionally-happy-family,in-which-book,146,"is a character described as being ""a lot"" and trying too hard to make others like her?",,Cliff Burke,An Occasionally Happy Family,OBOB Parent Group
an-occasionally-happy-family,in-which-book,148,does a character plan a spiritual journey that began at the stomach and ended with the mind?,,Cliff Burke,An Occasionally Happy Family,OBOB Parent Group
an-occasionally-happy-family,in-which-book,148,"is a character obsessed with the chinese mystic concept of ""qi""",,Cliff Burke,An Occasionally Happy Family,OBOB Parent Group
an-occasionally-happy-family,in-which-book,148,do characters experience a spiritual journey that starts with their stomachs and ends with their minds?,,Cliff Burke,An Occasionally Happy Family,OBOB Parent Group
an-occasionally-happy-family,in-which-book,151,"do characters lean about and practice ""radical honesty""?",,Cliff Burke,An Occasionally Happy Family,OBOB Parent Group
an-occasionally-happy-family,in-which-book,151,do characters play a game called “radical honesty?”,,Cliff Burke,An Occasionally Happy Family,Lake Oswego Public Library
an-occasionally-happy-family,in-which-book,152,"does a character order the most expensive item on the menu:  sirloin steak, burrito with loaded nachos?",,Cliff Burke,An Occasionally Happy Family,OBOB Parent Group
an-occasionally-happy-family,in-which-book,154,does a character treat others to a massage at a spa?,,Cliff Burke,An Occasionally Happy Family,Lake Oswego Public Library
an-occasionally-happy-family,in-which-book,158,does a character understand why rich people always get massages after experiencing their first one?,,Cliff Burke,An Occasionally Happy Family,OBOB Parent Group
an-occasionally-happy-family,in-which-book,161,do characters see an art display of a row of neon light bulbs stacked from floor to ceiling representing art?,,Cliff Burke,An Occasionally Happy Family,OBOB Parent Group
an-occasionally-happy-family,in-which-book,163,do characters see their dad kissing his new girlfriend?,,Cliff Burke,An Occasionally Happy Family,Lake Oswego Public Library
an-occasionally-happy-family,in-which-book,174,does a family play the Game of Life?,,Cliff Burke,An Occasionally Happy Family,OBOB Parent Group
an-occasionally-happy-family,in-which-book,174,do characters play board games while it rains on a vacation in the wilderness?,,Cliff Burke,An Occasionally Happy Family,OBOB Parent Group
an-occasionally-happy-family,in-which-book,175,"do characters play a game called ""Loaded Questions"" in order to learn more about one another?",,Cliff Burke,An Occasionally Happy Family,OBOB Parent Group
an-occasionally-happy-family,in-which-book,183,are an experienced group of kayakers referred to as greenhorns?,,Cliff Burke,An Occasionally Happy Family,OBOB Parent Group
an-occasionally-happy-family,in-which-book,184,"do character's kayak down ""lover's lane""?",,Cliff Burke,An Occasionally Happy Family,OBOB Parent Group
